NCES LEA ID,State ID,District Name,Mailing Address,City,State,Zip Code,Zip +4,Telephone,Locale codes of schools in the LEA,Each school has a locale code of 7 or 8?,Is the LEA defined as rural by the State?,Average Daily Attendance,Is county population density less than 10 persons/sq. mile?,Percentage of children from families below poverty line,Does LEA meet low-income poverty requirement?,Alternate Poverty Data Provided by State,"According to alternate data, does LEA meet low-income poverty requirement?","Does each school in LEA have locale code of 6,7, or 8?","FY 2011 Title II, Part A allocation amount","FY 2011 Title II, Part D formula allocation amount - PLEASE LEAVE BLANK","FY 2011 Title IV, Part A allocation amount - PLEASE LEAVE BLANK",FY 2011 Title V allocation amount - PLEASE LEAVE BLANK,SRSA rural eligible,SRSA Small Eligible,SRSA Rural Eligible,SRSA Small Check,SRSA eligible,RLIS rural eligible,RLIS pov. Eligible,Initial RLIS eligible,RLIS eligible
3600053,310200860819,JOHN V LINDSAY WILDCAT ACADEMY CHARTER SCHOOL,17 BATTERY PL,NEW YORK,NY,10004,1207,2122096036,1,NO,NO,483,NO,M,NO,,,NO,"$14,348",,,,0,1,0,0,-,0,0,0,-
3600996,353100860959,JOHN W LAVELLE PREPARATORY CHARTER SCHOOL,280 REGIS DR,STATEN ISLAND,NY,10314,,7186974250,1,NO,NO,133,NO,M,NO,,,NO,"$3,239",,,,0,1,0,0,-,0,0,0,-
3615870,630601040000,JOHNSBURG CENTRAL SCHOOL DISTRICT,PO BOX 380,NORTH CREEK,NY,12853,380,5182512814,8,YES,YES,348,NO,8.87,NO,,,YES,N/A,,,,1,1,0,0,SRSA,1,0,0,-
3615900,31502060000,JOHNSON CITY CENTRAL SCHOOL DISTRICT,666 REYNOLDS RD,JOHNSON CITY,NY,13790,1398,6077631230,4,NO,NO,2558,NO,23.87,YES,,,NO,"$157,115",,,,0,0,0,0,-,0,1,0,-
3615980,170600010000,JOHNSTOWN CITY SCHOOL DISTRICT,1 SIR BILLS CIRCLE-STE 101,JOHNSTOWN,NY,12095,3099,5187624611,6,NO,NO,1804,NO,16.28,NO,,,YES,"$102,322",,,,0,0,0,0,-,1,0,0,-
3615990,420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,9 N CHAPPELL ST,JORDAN,NY,13080,902,3156898500,8,YES,YES,1463,NO,13.18,NO,,,YES,"$66,586",,,,1,0,0,0,-,1,0,0,-
3616080,660101030000,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,PO BOX 387,KATONAH,NY,10536,1930,9147637003,"3,8",NO,NO,3773,NO,3.82,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3616140,150601040000,KEENE CENTRAL SCHOOL DISTRICT,PO BOX 67,KEENE VALLEY,NY,12943,67,5185764555,7,YES,YES,157,NO,26.39,YES,,,YES,"$5,590",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3616200,450607040000,KENDALL CENTRAL SCHOOL DISTRICT,1932 KENDALL RD,KENDALL,NY,14476,777,5856592741,8,YES,YES,803,NO,13.39,NO,,,YES,"$39,271",,,,1,0,0,0,-,1,0,0,-
3616230,142601030000,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,1500 COLVIN BLVD,BUFFALO,NY,14223,1196,7168748400,"2,3",NO,NO,7774,NO,11.88,NO,,,NO,"$294,347",,,,0,0,0,0,-,0,0,0,-
3615210,101401040000,KINDERHOOK CENTRAL SCHOOL DISTRICT,PO BOX 820,VALATIE,NY,12184,137,5187587575,7,YES,NO,1961,NO,6.57,NO,,,YES,"$67,185",,,,1,0,0,0,-,1,0,0,-
3600035,140600860814,KING CENTER CHARTER SCHOOL,938 GENESEE ST,BUFFALO,NY,14211,3025,7168917912,1,NO,NO,176,NO,M,NO,,,NO,"$11,714",,,,0,1,0,0,-,0,0,0,-
3600944,331800860908,KINGS COLLEGIATE CHARTER SCHOOL,1084 LENOX RD,BROOKLYN,NY,11212,,7183426047,1,NO,NO,269,NO,M,NO,,,NO,"$7,940",,,,0,1,0,0,-,0,0,0,-
3616260,580805060000,KINGS PARK CENTRAL SCHOOL DISTRICT,180 LAWRENCE RD-RM 208,KINGS PARK,NY,11754,1769,6312693310,3,NO,NO,3923,NO,3.56,NO,,,NO,"$93,558",,,,0,0,0,0,-,0,0,0,-
3601026,321000860970,KINGSBRIDGE INNOVATIVE DESIGN CHARTER SCHOOL,PO BOX 260,BRONX,NY,10463,,9178581191,1,NO,NO,143,NO,M,NO,,,NO,"$7,877",,,,0,1,0,0,-,0,0,0,-
3616290,620600010000,KINGSTON CITY SCHOOL DISTRICT,61 CROWN ST,KINGSTON,NY,12401,3833,8453393000,"2,4,8",NO,NO,6851,NO,14.94,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3600054,320700860820,KIPP ACADEMY CHARTER SCHOOL,250 E 156TH ST-RM 413,BRONX,NY,10451,4796,7186653555,1,NO,NO,532,NO,M,NO,,,NO,"$25,927",,,,0,1,0,0,-,0,0,0,-
3600148,331700860882,KIPP AMP CHARTER SCHOOL,1224 PARK PL-4TH FL,BROOKLYN,NY,11213,,7189433710,1,NO,NO,342,NO,M,NO,,,NO,"$11,666",,,,0,1,0,0,-,0,0,0,-
3600143,310500860883,KIPP INFINITY CHARTER SCHOOL,625 W 133 ST-RM 308D,NEW YORK,NY,10027,,2129912600,1,NO,NO,511,NO,M,NO,,,NO,"$10,639",,,,0,1,0,0,-,0,0,0,-
3600082,310500860858,KIPP SUCCESS THROUGH TEAMWORK ACHIEVE & RESPON COL PREP CHAR,433 W 123RD ST-4TH FL,NEW YORK,NY,10027,,2129912650,1,NO,NO,353,NO,M,NO,,,NO,"$20,641",,,,0,1,0,0,-,0,0,0,-
3600128,10100860867,KIPP TECH VALLEY CHARTER SCHOOL,1 DUDLEY HEIGHTS,ALBANY,NY,12210,,5186949494,2,NO,NO,286,NO,M,NO,,,NO,"$10,470",,,,0,1,0,0,-,0,0,0,-
3604758,441202020000,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT,48 BAKERTOWN RD-STE 401,MONROE,NY,10950,398,8457822300,4,NO,NO,132,NO,51.95,YES,,,NO,"$596,943",,,,0,1,0,0,-,0,1,0,-
3600961,331600860924,LA CIMA CHARTER SCHOOL,800 GATES AVE,BROOKLYN,NY,11221,,7184432136,1,NO,NO,261,NO,M,NO,,,NO,"$7,574",,,,0,1,0,0,-,0,0,0,-
3616380,221401040000,LA FARGEVILLE CENTRAL SCHOOL DISTRICT,PO BOX 138,LA FARGEVILLE,NY,13656,138,3156582241,7,YES,YES,577,NO,12.25,NO,,,YES,"$23,931",,,,1,1,0,0,SRSA,1,0,0,-
3616440,141800010000,LACKAWANNA CITY SCHOOL DISTRICT,245 S SHORE BLVD,LACKAWANNA,NY,14218,3595,7168276767,3,NO,NO,1817,NO,34.85,YES,,,NO,"$210,668",,,,0,0,0,0,-,0,1,0,-
3616410,420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,5955 RT 20W,LAFAYETTE,NY,13084,9701,3156779728,"4,8",NO,NO,866,NO,10.19,NO,,,NO,"$31,278",,,,0,0,0,0,-,0,0,0,-
3616470,630701040000,LAKE GEORGE CENTRAL SCHOOL DISTRICT,381 CANADA ST,LAKE GEORGE,NY,12845,1197,5186685456,8,YES,YES,959,NO,11.66,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3616500,151102040000,LAKE PLACID CENTRAL SCHOOL DISTRICT,50 CUMMINGS RD,LAKE PLACID,NY,12946,1500,5185232475,6,NO,NO,725,NO,14.3,NO,,,YES,"$39,423",,,,0,0,0,0,-,1,0,0,-
3616530,200601040000,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,PO BOX 140,SPECULATOR,NY,12164,140,5185487571,7,YES,YES,89,YES,11.76,NO,,,YES,"$7,184",,,,1,1,0,0,SRSA,1,0,0,-
3616620,662401060000,LAKELAND CENTRAL SCHOOL DISTRICT,1086 MAIN ST,SHRUB OAK,NY,10588,1507,9142451700,3,NO,NO,6282,NO,5.22,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3616680,141901060000,LANCASTER CENTRAL SCHOOL DISTRICT,177 CENTRAL AVE,LANCASTER,NY,14086,1897,7166863201,3,NO,NO,6108,NO,5.3,NO,,,NO,"$170,588",,,,0,0,0,0,-,0,0,0,-
3616710,610801040000,LANSING CENTRAL SCHOOL DISTRICT,284 RIDGE RD,LANSING,NY,14882,9021,6075334294,8,YES,NO,1167,NO,7.87,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3616740,490601060000,LANSINGBURGH CENTRAL SCHOOL DISTRICT,576 5TH AVE,TROY,NY,12182,3295,5182336850,2,NO,NO,2382,NO,27.46,YES,,,NO,"$110,461",,,,0,0,0,0,-,0,1,0,-
3616800,470801040000,LAURENS CENTRAL SCHOOL DISTRICT,PO BOX 301,LAURENS,NY,13796,301,6074322050,7,YES,YES,347,NO,18.43,NO,,,YES,"$21,215",,,,1,1,0,0,SRSA,1,0,0,-
3616830,280215030000,LAWRENCE UNION FREE SCHOOL DISTRICT,PO BOX 477,LAWRENCE,NY,11559,477,5162957030,3,NO,NO,2917,NO,10.02,NO,,,NO,"$167,661",,,,0,0,0,0,-,0,0,0,-
3616950,181001060000,LE ROY CENTRAL SCHOOL DISTRICT,2-6 TRIGON PARK,LE ROY,NY,14482,1204,5857688133,"6,7",NO,NO,1260,NO,11.1,NO,,,YES,"$56,700",,,,0,0,0,0,-,1,0,0,-
3601016,332300860942,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,103 GATES AVE-#2,BROOKLYN,NY,11238,,7166697461,1,NO,NO,203,NO,M,NO,,,NO,"$13,369",,,,0,1,0,0,-,0,0,0,-
3600172,331300860901,LEADERSHIP PREPARATORY CHARTER SCHOOL,141 MACON ST-1ST FL,BROOKLYN,NY,11216,,7186360360,1,NO,NO,402,NO,M,NO,,,NO,"$8,616",,,,0,1,0,0,-,0,0,0,-
3600993,332300860941,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,1137 HERKIMER ST-2ND FL,BROOKLYN,NY,11233,,7182505767,1,NO,NO,145,NO,M,NO,,,NO,"$13,664",,,,0,1,0,0,-,0,0,0,-
3600141,310400860849,LEADERSHIP VILLAGE ACADEMY CHARTER SCHOOL,2351 1ST AVE-4TH FL,NEW YORK,NY,10035,,6468129400,1,NO,NO,351,NO,M,NO,,,NO,"$8,867",,,,0,1,0,0,-,0,0,0,-
3601038,331700860967,LEFFERTS GARDENS CHARTER SCHOOL,601 PARKSIDE AVE-4TH FL,BROOKLYN,NY,11226,,7182842093,1,NO,NO,153,NO,M,NO,,,NO,"$8,516",,,,0,1,0,0,-,0,0,0,-
3617130,670401040000,LETCHWORTH CENTRAL SCHOOL DISTRICT,5550 SCHOOL RD,GAINESVILLE,NY,14066,9788,5854935450,7,YES,YES,980,NO,14.2,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3617160,280205030000,LEVITTOWN UNION FREE SCHOOL DISTRICT,150 ABBEY LN,LEVITTOWN,NY,11756,4042,5165208300,3,NO,NO,7551,NO,4.14,NO,,,NO,"$166,645",,,,0,0,0,0,-,0,0,0,-
3617190,400301060000,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,4061 CREEK RD,YOUNGSTOWN,NY,14174,9799,7162867266,8,YES,YES,2241,NO,9.23,NO,,,YES,"$72,284",,,,1,0,0,0,-,1,0,0,-
3617220,590901060000,LIBERTY CENTRAL SCHOOL DISTRICT,115 BUCKLEY ST,LIBERTY,NY,12754,1600,8452926990,6,NO,NO,1499,NO,23.5,YES,,,YES,N/A,,,,0,0,0,0,-,1,1,Initial,RLIS
3617380,580104030000,LINDENHURST UNION FREE SCHOOL DISTRICT,PO BOX 621,LINDENHURST,NY,11757,621,6318673001,3,NO,NO,6760,NO,6.75,NO,,,NO,"$217,686",,,,0,0,0,0,-,0,0,0,-
3617430,511602040000,LISBON CENTRAL SCHOOL DISTRICT,PO BOX 39,LISBON,NY,13658,39,3153934951,7,YES,YES,569,NO,18.05,NO,,,YES,"$42,238",,,,1,1,0,0,SRSA,1,0,0,-
3617460,210800050000,LITTLE FALLS CITY SCHOOL DISTRICT,15 PETRIE ST,LITTLE FALLS,NY,13365,1657,3158231470,"4,8",NO,NO,1178,NO,25.35,YES,,,NO,"$93,386",,,,0,0,0,0,-,0,1,0,-
3617400,580603020000,LITTLE FLOWER UNION FREE SCHOOL DISTRICT,2460 N WADING RIVER RD,WADING RIVER,NY,11792,547,6319294300,3,NO,NO,117,NO,M,NO,,,NO,"$2,904",,,,0,1,0,0,-,0,0,0,-
3617520,421501060000,LIVERPOOL CENTRAL SCHOOL DISTRICT,195 BLACKBERRY RD,LIVERPOOL,NY,13090,,3156227125,4,NO,NO,7399,NO,10.86,NO,,,NO,"$237,488",,,,0,0,0,0,-,0,0,0,-
3617580,591302040000,LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT,PO BOX 947,LIVINGSTON MANOR,NY,12758,947,8454394400,7,YES,YES,507,NO,20.93,YES,,,YES,N/A,,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3617640,240801060000,LIVONIA CENTRAL SCHOOL DISTRICT,PO BOX E,LIVONIA,NY,14487,489,5853464000,"4,8",NO,NO,1814,NO,8.47,NO,,,NO,"$73,504",,,,0,0,0,0,-,0,0,0,-
3617670,400400010000,LOCKPORT CITY SCHOOL DISTRICT,130 BEATTIE AVE,LOCKPORT,NY,14094,5099,7164784835,3,NO,NO,5047,NO,20.21,YES,,,NO,"$328,457",,,,0,0,0,0,-,0,1,0,-
3617700,280503060000,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,HORSE HOLLOW RD,LOCUST VALLEY,NY,11560,1118,5166746310,3,NO,NO,2167,NO,4.55,NO,,,NO,"$58,706",,,,0,0,0,0,-,0,0,0,-
3617730,280300010000,LONG BEACH CITY SCHOOL DISTRICT,235 LIDO BLVD,LONG BEACH,NY,11561,5093,5168972104,3,NO,NO,3798,NO,8.61,NO,,,NO,"$183,270",,,,0,0,0,0,-,0,0,0,-
3617760,200701040000,LONG LAKE CENTRAL SCHOOL DISTRICT,PO BOX 217,LONG LAKE,NY,12847,217,5186242147,7,YES,YES,58,YES,6.9,NO,,,YES,"$5,536",,,,1,1,0,0,SRSA,1,0,0,-
3619230,580212060000,LONGWOOD CENTRAL SCHOOL DISTRICT,35 YAPHNK-MID ISL RD,MIDDLE ISLAND,NY,11953,2369,6313452172,"3,8",NO,NO,9153,NO,10.8,NO,,,NO,"$363,606",,,,0,0,0,0,-,0,0,0,-
3617820,230901040000,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,7668 N STATE ST,LOWVILLE,NY,13367,1328,3153769000,6,NO,NO,1421,NO,23.57,YES,,,YES,"$90,036",,,,0,0,0,0,-,1,1,Initial,RLIS
3617880,221301040000,LYME CENTRAL SCHOOL DISTRICT,PO BOX 219,CHAUMONT,NY,13622,219,3156492417,7,YES,YES,339,NO,18.21,NO,,,YES,"$16,685",,,,1,1,0,0,SRSA,1,0,0,-
3617910,280220030000,LYNBROOK UNION FREE SCHOOL DISTRICT,111 ATLANTIC AVE,LYNBROOK,NY,11563,3437,5168870253,3,NO,NO,2895,NO,4.64,NO,,,NO,"$71,612",,,,0,0,0,0,-,0,0,0,-
3617940,421504020000,LYNCOURT UNION FREE SCHOOL DISTRICT,2707-2709 COURT ST,SYRACUSE,NY,13208,3234,3154557571,4,NO,NO,309,NO,15.16,NO,,,NO,"$10,747",,,,0,1,0,0,-,0,0,0,-
3617970,451001040000,LYNDONVILLE CENTRAL SCHOOL DISTRICT,PO BOX 540,LYNDONVILLE,NY,14098,540,5857653101,8,YES,YES,677,NO,17.15,NO,,,YES,"$42,279",,,,1,0,0,0,-,1,0,0,-
3618030,650501040000,LYONS CENTRAL SCHOOL DISTRICT,10 CLYDE RD,LYONS,NY,14489,9371,3159462200,4,NO,NO,885,NO,19.23,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3618080,251101040000,MADISON CENTRAL SCHOOL DISTRICT,7303 RT 20,MADISON,NY,13402,155,3158931878,8,YES,YES,446,NO,15.74,NO,,,YES,"$26,085",,,,1,1,0,0,SRSA,1,0,0,-
3680480,259000000000,MADISON-ONEIDA BOCES,PO BOX 168,VERONA,NY,13478,168,3153615510,8,YES,YES,N/A,NO,M,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3618090,511901040000,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,PO BOX 67,MADRID,NY,13660,67,3153225746,7,YES,YES,717,NO,14.56,NO,,,YES,"$39,412",,,,1,0,0,0,-,1,0,0,-
3618120,480101060000,MAHOPAC CENTRAL SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,1666,8456283415,3,NO,NO,4949,NO,3.85,NO,,,NO,"$114,863",,,,0,0,0,0,-,0,0,0,-
3618150,31101060000,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,712 FARM-TO-MARKET RD,ENDWELL,NY,13760,1199,6077541400,"4,8",NO,NO,2505,NO,11.56,NO,,,NO,"$93,839",,,,0,0,0,0,-,0,0,0,-
3618180,161501060000,MALONE CENTRAL SCHOOL DISTRICT,PO BOX 847,MALONE,NY,12953,1118,5184837800,6,NO,NO,2323,NO,20.18,YES,,,YES,"$150,268",,,,0,0,0,0,-,1,1,Initial,RLIS
3618210,280212030000,MALVERNE UNION FREE SCHOOL DISTRICT,301 WICKS LN,MALVERNE,NY,11565,2244,5168876405,3,NO,NO,1743,NO,5.8,NO,,,NO,"$85,839",,,,0,0,0,0,-,0,0,0,-
3618240,660701030000,MAMARONECK UNION FREE SCHOOL DISTRICT,1000 W BOSTON POST RD,MAMARONECK,NY,10543,3399,9142203005,3,NO,NO,5050,NO,6.01,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3624270,431101040000,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),1506 RT 21,SHORTSVILLE,NY,14548,9502,5852893964,4,NO,NO,862,NO,12.65,NO,,,NO,"$39,883",,,,0,0,0,0,-,0,0,0,-
3618270,280406030000,MANHASSET UNION FREE SCHOOL DISTRICT,200 MEMORIAL PL,MANHASSET,NY,11030,2300,5162677705,3,NO,NO,3166,NO,3.19,NO,,,NO,"$61,696",,,,0,0,0,0,-,0,0,0,-
3600137,310100860873,MANHATTAN CHARTER SCHOOL,100 ATTORNEY ST,NEW YORK,NY,10002,,2125332743,1,NO,NO,263,NO,M,NO,,,NO,"$7,086",,,,0,1,0,0,-,0,0,0,-
3618450,110901040000,MARATHON CENTRAL SCHOOL DISTRICT,PO BOX 339,MARATHON,NY,13803,339,6078493117,7,YES,YES,758,NO,17.16,NO,,,YES,"$45,039",,,,1,0,0,0,-,1,0,0,-
3618480,421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,2 REED PKY,MARCELLUS,NY,13108,1199,3156730201,"4,8",NO,NO,1958,NO,7.96,NO,,,NO,"$59,714",,,,0,0,0,0,-,0,0,0,-
3618510,121401040000,MARGARETVILLE CENTRAL SCHOOL DISTRICT,PO BOX 319,MARGARETVILLE,NY,12455,319,8455862647,7,YES,YES,413,NO,25.14,YES,,,YES,"$38,054",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3618540,650701040000,MARION CENTRAL SCHOOL DISTRICT,PO BOX 999,MARION,NY,14505,999,3159262300,8,YES,YES,878,NO,10.23,NO,,,YES,N/A,,,,1,0,0,0,-,1,0,0,-
3618570,621001060000,MARLBORO CENTRAL SCHOOL DISTRICT,1510 RTE 9W-STE 201,MARLBORO,NY,12542,6009,8452365802,"2,4",NO,NO,2060,NO,14.3,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3618630,280523030000,MASSAPEQUA UNION FREE SCHOOL DISTRICT,4925 MERRICK RD,MASSAPEQUA,NY,11758,6298,5163085000,3,NO,NO,7996,NO,2.76,NO,,,NO,"$171,107",,,,0,0,0,0,-,0,0,0,-
3618660,512001060000,MASSENA CENTRAL SCHOOL DISTRICT,84 NIGHTENGALE AVE,MASSENA,NY,13662,1999,3157643700,6,NO,NO,2779,NO,23.05,YES,,,YES,"$176,246",,,,0,0,0,0,-,1,1,Initial,RLIS
3600021,581012020000,MATTITUCK-CUTCHOGUE UNION FREE SCHOOL DISTRICT,385 DEPOT LN,CUTCHOGUE,NY,11935,,6312984242,3,NO,NO,1492,NO,3.22,NO,,,NO,"$53,395",,,,0,0,0,0,-,0,0,0,-
3618750,170801040000,MAYFIELD CENTRAL SCHOOL DISTRICT,27 SCHOOL ST,MAYFIELD,NY,12117,216,5186618207,7,YES,NO,975,NO,13.86,NO,,,YES,"$43,837",,,,1,0,0,0,-,1,0,0,-
3618840,110304040000,MCGRAW CENTRAL SCHOOL DISTRICT,PO BOX 556,MCGRAW,NY,13101,556,6078363636,7,YES,YES,565,NO,27.89,YES,,,YES,"$31,101",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3618900,521200050000,MECHANICVILLE CITY SCHOOL DISTRICT,25 KNISKERN AVE,MECHANICVILLE,NY,12118,1995,5186645727,8,YES,NO,1374,NO,15.46,NO,,,YES,"$50,271",,,,1,0,0,0,-,1,0,0,-
3618960,450801060000,MEDINA CENTRAL SCHOOL DISTRICT,1 MUSTANG DR,MEDINA,NY,14103,1845,5857982700,4,NO,NO,1785,NO,20.98,YES,,,NO,"$125,384",,,,0,0,0,0,-,0,1,0,-
3618990,10615020000,MENANDS UNION FREE SCHOOL DISTRICT,19 WARDS LN,MENANDS,NY,12204,2197,5184654561,4,NO,NO,243,NO,8.13,NO,,,NO,"$11,656",,,,0,1,0,0,-,0,0,0,-
3600055,342900860821,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,207-01 JAMAICA AVE,QUEENS VILLAGE,NY,11428,1544,7184793753,1,NO,NO,500,NO,M,NO,,,NO,"$32,434",,,,0,1,0,0,-,0,0,0,-
3619110,280225020000,MERRICK UNION FREE SCHOOL DISTRICT,21 BABYLON RD,MERRICK,NY,11566,4547,5169927240,3,NO,NO,1673,NO,3.79,NO,,,NO,"$48,191",,,,0,0,0,0,-,0,0,0,-
3601025,320800860962,METROPOLITAN LIGHTHOUSE CHARTER SCHOOL,"1535 STORY AVE, 2ND FL",BRONX,NY,10473,,6469150025,1,NO,NO,139,NO,M,NO,,,NO,"$9,132",,,,0,1,0,0,-,0,0,0,-
3619170,460901060000,MEXICO CENTRAL SCHOOL DISTRICT,40 ACADEMY ST,MEXICO,NY,13114,3432,3159638400,8,YES,YES,2229,NO,17.12,NO,,,YES,"$136,247",,,,1,0,0,0,-,1,0,0,-
3619200,580211060000,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,8 43RD ST-ADM OFF,CENTEREACH,NY,11720,2325,6312858005,3,NO,NO,10319,NO,5.88,NO,,,NO,"$289,296",,,,0,0,0,0,-,0,0,0,-
3619260,541001040000,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,PO BOX 606,MIDDLEBURGH,NY,12122,400,5188273625,8,YES,YES,848,NO,13.48,NO,,,YES,"$49,822",,,,1,0,0,0,-,1,0,0,-
3619320,441000010000,MIDDLETOWN CITY SCHOOL DISTRICT,223 WISNER AVE EXT,MIDDLETOWN,NY,10940,3240,8453261158,"2,4",NO,NO,6828,NO,18.94,NO,,,NO,"$321,984",,,,0,0,0,0,-,0,0,0,-
3600978,800000066516,MID-HUDSON MEOP,P.O. BOX 250,NEW PALTZ,NY,12561,,8452572950,,,NO,N/A,NO,M,NO,,,,N/A,,,,0,0,0,0,-,0,0,0,-
3619350,471101040000,MILFORD CENTRAL SCHOOL DISTRICT,PO BOX 237,MILFORD,NY,13807,237,6072863341,7,YES,YES,415,NO,21.37,YES,,,YES,"$15,721",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3619380,132201040000,MILLBROOK CENTRAL SCHOOL DISTRICT,PO BOX AA,MILLBROOK,NY,12545,127,8456774200,8,YES,YES,1180,NO,4.47,NO,,,YES,"$29,380",,,,1,0,0,0,-,1,0,0,-
3619410,580208020000,MILLER PLACE UNION FREE SCHOOL DISTRICT,275 RT 25A-UNIT 43,MILLER PLACE,NY,11764,2036,6314742700,3,NO,NO,3007,NO,3.35,NO,,,NO,"$68,116",,,,0,0,0,0,-,0,0,0,-
3619500,280410030000,MINEOLA UNION FREE SCHOOL DISTRICT,121 JACKSON AVE,MINEOLA,NY,11501,2361,5162372001,3,NO,NO,2658,NO,4.73,NO,,,NO,"$111,332",,,,0,0,0,0,-,0,0,0,-
3619530,150801040000,MINERVA CENTRAL SCHOOL DISTRICT,PO BOX 39,OLMSTEDVILLE,NY,12857,39,5182512000,7,YES,YES,128,NO,21.49,YES,,,YES,"$7,826",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
3619560,441101040000,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,PO BOX 217,SLATE HILL,NY,10973,217,8453555100,8,YES,NO,4425,NO,6.03,NO,,,YES,"$89,985",,,,1,0,0,0,-,1,0,0,-
3619590,210502040000,MOHAWK CENTRAL SCHOOL DISTRICT,28 GROVE ST,MOHAWK,NY,13407,1782,3158672904,4,NO,NO,813,NO,14.72,NO,,,NO,"$43,390",,,,0,0,0,0,-,0,0,0,-
3600979,800000066517,MOHAWK REGIONAL MEOP,HERKIMER COUNTY BOCES,HERKIMER,NY,13350,,3158672079,,,NO,N/A,NO,M,NO,,,,N/A,,,,0,0,0,0,-,0,0,0,-
3680500,269100000000,MONROE 1 BOCES,41 O'CONNOR RD,FAIRPORT,NY,14450,,5853832200,4,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3680520,269200000000,MONROE 2-ORLEANS BOCES,3599 BIG RIDGE RD,SPENCERPORT,NY,14559,,5853522410,4,NO,NO,N/A,NO,M,NO,,,NO,N/A,,,,0,0,0,0,-,0,0,0,-
3619650,441201060000,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,278 RT 32-EDUC CTR,CENTRAL VALLEY,NY,10917,1001,8454606200,"4,8",NO,NO,7375,NO,7.32,NO,,,NO,"$166,483",,,,0,0,0,0,-,0,0,0,-
3619710,580306020000,MONTAUK UNION FREE SCHOOL DISTRICT,50 S DORSET DR,MONTAUK,NY,11954,5057,6316682474,8,YES,YES,280,NO,5.74,NO,,,YES,"$10,277",,,,1,1,0,0,SRSA,1,0,0,-
3619740,591401060000,MONTICELLO CENTRAL SCHOOL DISTRICT,237 FORESTBURGH RD,MONTICELLO,NY,12701,,8457947700,"6,7",NO,NO,3955,NO,31.5,YES,,,YES,N/A,,,,0,0,0,0,-,1,1,Initial,RLIS
3619800,51301040000,MORAVIA CENTRAL SCHOOL DISTRICT,PO BOX 1189,MORAVIA,NY,13118,1189,3154972670,7,YES,NO,953,NO,18.73,NO,,,YES,"$59,261",,,,1,0,0,0,-,1,0,0,-
3619830,150901040000,MORIAH CENTRAL SCHOOL DISTRICT,39 VIKING LN,PORT HENRY,NY,12974,9702,5185463301,7,YES,YES,734,NO,20.31,YES,,,YES,"$46,887",,,,1,0,0,0,-,1,1,Initial,RLIS
3619860,471201040000,MORRIS CENTRAL SCHOOL DISTRICT,PO BOX 40,MORRIS,NY,13808,40,6072636102,7,YES,YES,423,NO,18.62,NO,,,YES,"$18,831",,,,1,1,0,0,SRSA,1,0,0,-
3619890,512101040000,MORRISTOWN CENTRAL SCHOOL DISTRICT,PO BOX 217,MORRISTOWN,NY,13664,217,3153758814,7,YES,YES,369,NO,33.04,YES,,,YES,"$32,634",,,,1,1,0,0,SRSA,1,1,Initial,RLIS
